symbol,company,anex,acqName,date,pid,tkdAcqm,buyValue,sellValue,buyQuantity,sellquantity,secType,secAcq,did,tdpTransactionType,tdpDerivativeContractType,xbrl,personCategory,befAcqSharesNo,befAcqSharesPer,secVal,securitiesTypePost,afterAcqSharesNo,afterAcqSharesPer,acqfromDt,acqtoDt,intimDt,acqMode,derivativeType,exchange,remarks
INOXWIND,Inox Wind Limited,7(2),Devansh Trademart LLP,30-Jun-2025 19:29,1184880,,0,0,0,0,Equity Shares,94337502,546126,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184880_1475183_30062025072944_WEB.xml,Promoter Group,54681020,4.19,0,Equity Shares,149018522,9.18,24-Jun-2025,24-Jun-2025,26-Jun-2025,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
INOXWIND,Inox Wind Limited,7(2),Devendra Kumar Jain,30-Jun-2025 19:29,1184880,,0,0,0,0,Equity Shares,127032,546127,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184880_1475183_30062025072944_WEB.xml,Promoter Group,Nil,0,0,Equity Shares,127032,0.01,24-Jun-2025,24-Jun-2025,26-Jun-2025,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
INOXWIND,Inox Wind Limited,7(2),Vivek Kumar Jain,30-Jun-2025 19:29,1184880,,0,0,0,0,Equity Shares,31882440,546128,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184880_1475183_30062025072944_WEB.xml,Promoter Group,Nil,0,0,Equity Shares,31882440,1.96,24-Jun-2025,24-Jun-2025,26-Jun-2025,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
INOXWIND,Inox Wind Limited,7(2),Nandita Jain,30-Jun-2025 19:29,1184880,,0,0,0,0,Equity Shares,63200,546130,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184880_1475183_30062025072944_WEB.xml,Promoter Group,Nil,0,0,Equity Shares,63200,0,24-Jun-2025,24-Jun-2025,26-Jun-2025,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
INOXWIND,Inox Wind Limited,7(2),Inox Leasing And Finance Ltd.,30-Jun-2025 19:29,1184880,,0,0,0,0,Equity Shares,367501806,546124,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184880_1475183_30062025072944_WEB.xml,Promoters,65419044,5.02,0,Equity Shares,432920850,26.66,24-Jun-2025,24-Jun-2025,26-Jun-2025,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
INOXWIND,Inox Wind Limited,7(2),Devansh Jain,30-Jun-2025 19:29,1184880,,0,0,0,0,Equity Shares,63200,546129,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184880_1475183_30062025072944_WEB.xml,Promoter Group,Nil,0,0,Equity Shares,63200,0,24-Jun-2025,24-Jun-2025,26-Jun-2025,Scheme of Amalgamation/Merger/Demerger/Arrangement,-,NA,-
LOKESHMACH,Lokesh Machines Limited,7(2),MULLAPUDI LOKESWARA RAO,30-Jun-2025 19:26,1184879,,0,0,0,0,Equity Shares,135450,546123,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184879_1475173_30062025072632_WEB.xml,Promoters,820512,4.24,32948213,Equity Shares,955962,4.84,26-Jun-2025,26-Jun-2025,27-Jun-2025,Conversion of security,-,NA,-
JUBLFOOD,Jubilant Foodworks Limited,7(2),JFL Employees Welfare Trust,30-Jun-2025 19:25,1184877,,0,0,0,0,Equity Shares,10796,546121,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184877_1475168_30062025072521_WEB.xml,Other,2203580,0.33,1461772,Equity Shares,2192784,0.33,26-Jun-2025,26-Jun-2025,27-Jun-2025,ESOP,-,NA,-
LOKESHMACH,Lokesh Machines Limited,7(2),MULLAPUDI SRINIVAS,30-Jun-2025 19:17,1184876,,0,0,0,0,Equity Shares,188590,546120,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184876_1475156_30062025071735_WEB.xml,Promoters,2427415,12.54,45874518,Equity Shares,2616005,13.24,26-Jun-2025,26-Jun-2025,27-Jun-2025,Conversion of security,-,NA,-
MBAPL,Madhya Bharat Agro Products Limited,7(2),PREM SINGH KOTHARI,30-Jun-2025 19:00,1184872,,0,0,0,0,Equity Shares,1865,546110,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184872_1475122_30062025070040_WEB.xml,Promoter Group,3260,0,628913,Equity Shares,1395,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
MBAPL,Madhya Bharat Agro Products Limited,7(2),PREM SINGH KOTHARI,30-Jun-2025 18:42,1184870,,0,0,0,0,Equity Shares,2560,546108,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184870_1475085_30062025064247_WEB.xml,Promoter Group,700,0,873460,Equity Shares,3260,0,20-May-2025,26-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
DIVYADHAN,Divyadhan Recycling Industries Limited,7(2),VARUN GUPTA,30-Jun-2025 18:32,1184868,,0,0,0,0,Equity Shares,2000,546099,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184868_1475064_30062025063255_WEB.xml,Promoters,4982798,34.83,109500,Equity Shares,4984798,34.84,30-Jun-2025,30-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
DMART,Avenue Supermarts Limited,7(2),Jyoti Varun Kabra,30-Jun-2025 18:22,1184865,,0,0,0,0,Equity Shares,50000,546097,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184865_1475040_30062025062232_WEB.xml,Promoter Group,16064812,2.47,0,Equity Shares,16114812,2.48,27-Jun-2025,27-Jun-2025,30-Jun-2025,Gift,-,NA,-
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Satish Kumar Singh,30-Jun-2025 18:13,1184863,,0,0,0,0,Equity Shares,263,546093,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184863_1475023_30062025061344_WEB.xml,Employees/Designated Employees,1317,0,2630,Equity Shares,1580,0,12-Jun-2025,12-Jun-2025,30-Jun-2025,ESOP,-,NA,-
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Satish Kumar Singh,30-Jun-2025 18:13,1184863,,0,0,0,0,Equity Shares,300,546095,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184863_1475023_30062025061344_WEB.xml,Employees/Designated Employees,1080,0,840900,Equity Shares,780,0,30-Jun-2025,30-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
LALPATHLAB,Dr. Lal Path Labs Ltd.,7(2),Satish Kumar Singh,30-Jun-2025 18:13,1184863,,0,0,0,0,Equity Shares,500,546094,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184863_1475023_30062025061344_WEB.xml,Employees/Designated Employees,1580,0,1379000,Equity Shares,1080,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,BSE,-
PLASTIBLEN,Plastiblends India Limited,7(2),SARITADEVI SATYANARAYAN KABRA,30-Jun-2025 18:11,1184862,,0,0,0,0,Equity Shares,1000000,546091,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184862_1475016_30062025061133_WEB.xml,Promoters,3076936,11.84,0,Equity Shares,2076936,7.99,27-Jun-2025,27-Jun-2025,27-Jun-2025,Gift,-,-,-
PLASTIBLEN,Plastiblends India Limited,7(2),Jyoti Varun Kabra,30-Jun-2025 18:11,1184862,,0,0,0,0,Equity Shares,1000000,546092,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184862_1475016_30062025061133_WEB.xml,Promoters,367556,1.41,0,Equity Shares,1367556,5.26,27-Jun-2025,27-Jun-2025,27-Jun-2025,Gift,-,-,-
INTLCONV,International Conveyors Limited,7(2),Elpro International Limited,30-Jun-2025 18:10,1184861,,0,0,0,0,Equity Shares,10751,546090,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184861_1475008_30062025061032_WEB.xml,Promoter Group,846019,1.33,1008447,Equity Shares,856770,1.35,26-Jun-2025,26-Jun-2025,27-Jun-2025,Market Purchase,-,NSE,-
JINDRILL,Jindal Drilling And Industries Limited,7(2),RAGHAV JINDAL,30-Jun-2025 18:04,1184858,,0,0,0,0,Equity Shares,23200,546083,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184858_1474990_30062025060459_WEB.xml,Promoters,169776,0.59,14925715,Equity Shares,192976,0.67,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
JINDRILL,Jindal Drilling And Industries Limited,7(2),RAGHAV JINDAL (HUF),30-Jun-2025 18:04,1184858,,0,0,0,0,Equity Shares,4700,546086,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184858_1474990_30062025060459_WEB.xml,Promoter Group,13500,0.05,3009072,Equity Shares,18200,0.06,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
JINDRILL,Jindal Drilling And Industries Limited,7(2),DHARAM PAL JINDAL,30-Jun-2025 18:04,1184858,,0,0,0,0,Equity Shares,68750,546082,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184858_1474990_30062025060459_WEB.xml,Promoters,69420,0.24,44358249,Equity Shares,138170,0.48,26-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
JINDRILL,Jindal Drilling And Industries Limited,7(2),SHRUTI RAGHAV JINDAL,30-Jun-2025 18:04,1184858,,0,0,0,0,Equity Shares,28850,546084,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184858_1474990_30062025060459_WEB.xml,Promoter Group,32200,0.11,18456421,Equity Shares,61050,0.21,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
JINDRILL,Jindal Drilling And Industries Limited,7(2),DHARAM PAL JINDAL AND SONS,30-Jun-2025 18:04,1184858,,0,0,0,0,Equity Shares,10865,546085,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184858_1474990_30062025060459_WEB.xml,Promoter Group,57300,0.2,6985370,Equity Shares,68165,0.24,25-Jun-2025,25-Jun-2025,27-Jun-2025,Market Purchase,-,NSE,-
KRISHANA,Krishana Phoschem Limited,7(2),PREM SINGH KOTHARI,30-Jun-2025 18:02,1184857,,0,0,0,0,Equity Shares,2950,546081,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184857_1474979_30062025060248_WEB.xml,Promoter Group,3553,0.01,1229076,Equity Shares,603,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
JINDRILL,Jindal Drilling And Industries Limited,7(2),Crishpark Vincom Ltd,30-Jun-2025 17:56,1184853,,0,0,0,0,Equity Shares,140000,546069,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184853_1474969_30062025055640_WEB.xml,Promoter Group,3150000,10.87,89847369,Equity Shares,3010000,10.39,26-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
KRISHANA,Krishana Phoschem Limited,7(2),PREM SINGH KOTHARI,30-Jun-2025 17:54,1184852,,0,0,0,0,Equity Shares,3553,546068,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184852_1474961_30062025055450_WEB.xml,Promoter Group,Nil,0,1417014,Equity Shares,3553,0.01,21-May-2025,26-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
VINEETLAB,Vineet Laboratories Limited,7(2),Gaddam Balaji,30-Jun-2025 17:53,1184850,,0,0,0,0,Equity Shares,16000,546066,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184850_1474956_30062025055337_WEB.xml,Promoters,16993,0.18,479360,Equity Shares,993,0.01,25-Jun-2025,25-Jun-2025,27-Jun-2025,Market Sale,-,NSE,-
VINEETLAB,Vineet Laboratories Limited,7(2),Alluri Anantha Laxmi,30-Jun-2025 17:53,1184850,,0,0,0,0,Equity Shares,44000,546065,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184850_1474956_30062025055337_WEB.xml,Promoters,165891,1.8,1317360,Equity Shares,121891,1.32,25-Jun-2025,25-Jun-2025,27-Jun-2025,Market Sale,-,NSE,-
VINEETLAB,Vineet Laboratories Limited,7(2),Satyanarayana Raju Bhupathiraju,30-Jun-2025 17:53,1184850,,0,0,0,0,Equity Shares,50000,546064,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184850_1474956_30062025055337_WEB.xml,Promoters,475176,5.15,1498000,Equity Shares,425176,4.61,25-Jun-2025,25-Jun-2025,27-Jun-2025,Market Sale,-,NSE,-
INFY,Infosys Limited,7(2),Infosys Employee Benefits Trust,30-Jun-2025 17:51,1184848,,0,0,0,0,Equity Shares,5563,546060,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184848_1474947_30062025055128_WEB.xml,Other,9104047,0.23,8989808,Equity Shares,9098484,0.22,26-Jun-2025,26-Jun-2025,27-Jun-2025,Off Market,-,NA,-
BBTCL,B&B Triplewall Containers Limited,7(2),NIDHI AGARWAL,30-Jun-2025 17:50,1184845,,0,0,0,0,Equity Shares,32298,546055,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184845_1474938_30062025055020_WEB.xml,Promoter Group,460440,2.24,322980,Equity Shares,492738,2.4,26-Jun-2025,26-Jun-2025,28-Jun-2025,Market Purchase,-,NSE,-
BBTCL,B&B Triplewall Containers Limited,7(2),SWATI BOTHRA,30-Jun-2025 17:50,1184845,,0,0,0,0,Equity Shares,32000,546057,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184845_1474938_30062025055020_WEB.xml,Promoter Group,40000,0.19,320000,Equity Shares,72000,0.35,26-Jun-2025,26-Jun-2025,29-Jun-2025,Market Purchase,-,NSE,-
BBTCL,B&B Triplewall Containers Limited,7(2),NIRMAL KUMAR BOTHRA,30-Jun-2025 17:50,1184845,,0,0,0,0,Equity Shares,32000,546056,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184845_1474938_30062025055020_WEB.xml,Promoter Group,33600,0.16,320000,Equity Shares,65600,0.31,26-Jun-2025,26-Jun-2025,29-Jun-2025,Market Purchase,-,NSE,-
BBTCL,B&B Triplewall Containers Limited,7(2),AARTI AGARWAL,30-Jun-2025 17:50,1184845,,0,0,0,0,Equity Shares,32085,546054,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184845_1474938_30062025055020_WEB.xml,Promoter Group,287880,1.4,320850,Equity Shares,319965,1.55,26-Jun-2025,26-Jun-2025,28-Jun-2025,Market Purchase,-,NSE,-
AKSHOPTFBR,Aksh Optifibre Limited,7(2),Dr. Kailash Shantilal Choudhari,30-Jun-2025 17:42,1184842,,0,0,0,0,Equity Shares,100000,546046,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184842_1474920_30062025054258_WEB.xml,Promoters,5471890,3.36,926000,Equity Shares,5371890,3.3,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
SAJHOTELS,Saj Hotels Limited,7(2),LA-TIM LIFE STYLE AND RESORTS LIMITE,30-Jun-2025 17:34,1184840,,0,0,0,0,Equity Shares,20000,546044,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184840_1474893_30062025053429_WEB.xml,Promoter Group,90000,0.52,1376400,Equity Shares,110000,0.58,30-Jun-2025,30-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
ECLERX,eClerx Services Limited,7(2),Eclerx Employee Welfare Trust,30-Jun-2025 17:32,1184838,,0,0,0,0,Equity Shares,3638,546042,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184838_1474887_30062025053239_WEB.xml,Other,658267,1.38,12797486,Equity Shares,661905,1.38,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
AFFLE,Affle 3i Limited,7(2),Affle (India) Limited Employees Welfare Trust,30-Jun-2025 17:31,1184837,,0,0,0,0,Equity Shares,1387,546040,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184837_1474884_30062025053155_WEB.xml,Other,128773,0.09,2777675,Equity Shares,127386,0.09,30-Jun-2025,30-Jun-2025,30-Jun-2025,ESOP,-,NSE,-
AFFLE,Affle 3i Limited,7(2),Kapil Mohan Bhutani,30-Jun-2025 17:31,1184837,,0,0,0,0,Equity Shares,5695,546041,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184837_1474884_30062025053155_WEB.xml,Key Managerial Personnel,40510,0.02,11573410,Equity Shares,34815,0.02,30-Jun-2025,30-Jun-2025,30-Jun-2025,ESOP,-,NSE,-
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Parmeshwar Bang,30-Jun-2025 17:30,1184834,,0,0,0,0,Equity Shares,1000,546038,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184834_1474878_30062025053009_WEB.xml,Employees/Designated Employees,8510,0.01,1767738,Equity Shares,7510,0.01,26-Jun-2025,27-Jun-2025,28-Jun-2025,Market Sale,-,NSE,-
JBCHEPHARM,JB Chemicals & Pharmaceuticals Limited,7(2),Parmeshwar Bang,30-Jun-2025 17:30,1184834,,0,0,0,0,Equity Shares,1000,546037,Pledge Revoke,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184834_1474878_30062025053009_WEB.xml,Employees/Designated Employees,8510,0.01,1767738,Equity Shares,8510,0.01,26-Jun-2025,27-Jun-2025,28-Jun-2025,Revokation of Pledge,-,NA,-
JASH,Jash Engineering Limited,7(2),Tushar Kharpade,30-Jun-2025 17:21,1184830,,0,0,0,0,Equity Shares,1000,546031,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184830_1474841_30062025052104_WEB.xml,Key Managerial Personnel,1000,0,561000,Equity Shares,Nil,0,26-Jun-2025,26-Jun-2025,27-Jun-2025,Market Sale,-,NSE,-
JASH,Jash Engineering Limited,7(2),Tushar Kharpade,30-Jun-2025 17:21,1184830,,0,0,0,0,Equity Shares,4000,546030,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184830_1474841_30062025052104_WEB.xml,Key Managerial Personnel,5000,0.01,2189716,Equity Shares,1000,0,25-Jun-2025,25-Jun-2025,27-Jun-2025,Market Sale,-,NSE,-
NARMADA,Narmada Agrobase Limited,7(2),MONIKA N AGRAWAL,30-Jun-2025 17:20,1184829,,0,0,0,0,Equity Shares,102500,546028,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184829_1474834_30062025052054_WEB.xml,Promoter Group,869600,2.29,2014975,Equity Shares,972100,2.56,27-Jun-2025,30-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
NARMADA,Narmada Agrobase Limited,7(2),NAMAN NEERAJ AGARWAL,30-Jun-2025 17:20,1184829,,0,0,0,0,Equity Shares,75000,546029,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184829_1474834_30062025052054_WEB.xml,Promoter Group,Nil,0,1477500,Equity Shares,75000,0.2,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
AFCONS,Afcons Infrastructure Limited,7(2),Renaissance Commerce Private Limited,30-Jun-2025 16:51,1184826,,0,0,0,0,Equity Shares,4018690,546023,Pledge,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184826_1474769_30062025045103_WEB.xml,Promoter Group,4024619,1.09,1759583416,Equity Shares,4024619,1.09,25-Jun-2025,25-Jun-2025,27-Jun-2025,Pledge Creation,-,NA,-
AFCONS,Afcons Infrastructure Limited,7(2),Hermes Commerce Private Limited,30-Jun-2025 16:51,1184826,,0,0,0,0,Equity Shares,4016250,546021,Pledge,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184826_1474769_30062025045103_WEB.xml,Promoter Group,4054970,1.1,1758515062,Equity Shares,4054970,1.1,25-Jun-2025,25-Jun-2025,27-Jun-2025,Pledge Creation,-,NA,-
AFCONS,Afcons Infrastructure Limited,7(2),Shapoorji Pallonji and Company Private Limited,30-Jun-2025 16:51,1184826,,0,0,0,0,Equity Shares,44446470,546022,Pledge,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184826_1474769_30062025045103_WEB.xml,Promoters,56681410,15.41,19460886889,Equity Shares,56681410,15.41,25-Jun-2025,25-Jun-2025,27-Jun-2025,Pledge Creation,-,NA,-
IMFA,Indian Metals & Ferro Alloys Limited,7(2),Rishab Khandelwal,30-Jun-2025 16:43,1184823,,0,0,0,0,Equity Shares,1525,546015,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184823_1474750_30062025044357_WEB.xml,Immediate relative,4275,0.01,1176140,Equity Shares,5800,0.01,27-Jun-2025,30-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
NAUKRI,Info Edge (India) Limited,7(2),Info Edge Employees Stock Option Plan Trust,30-Jun-2025 16:40,1184822,,0,0,0,0,Equity Shares,8795,546013,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184822_1474734_30062025044033_WEB.xml,Other,601632,0.09,17590,Equity Shares,592837,0.09,27-Jun-2025,27-Jun-2025,28-Jun-2025,ESOP,-,NA,-
NAUKRI,Info Edge (India) Limited,7(2),Sanjeev Bikhchandani,30-Jun-2025 16:40,1184822,,0,0,0,0,Equity Shares,50000,546014,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184822_1474734_30062025044033_WEB.xml,Promoters,156670635,24.18,74578622,Equity Shares,156620635,24.17,30-Jun-2025,30-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
BLUSPRING,Bluspring Enterprises Limited,7(2),Ajit Isaac,30-Jun-2025 16:16,1184819,,0,0,0,0,Equity Shares,1595529,546008,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184819_1474688_30062025041656_WEB.xml,Promoters,17896832,12.02,115149395,Equity Shares,19492361,13.09,26-Jun-2025,26-Jun-2025,27-Jun-2025,Market Purchase,-,NSE,-
BLUSPRING,Bluspring Enterprises Limited,7(2),Ajit Isaac,30-Jun-2025 16:16,1184819,,0,0,0,0,Equity Shares,288774,546009,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184819_1474688_30062025041656_WEB.xml,Promoters,19492361,13.09,22536738,Equity Shares,19781135,13.28,27-Jun-2025,27-Jun-2025,28-Jun-2025,Market Purchase,-,NSE,-
BLUSPRING,Bluspring Enterprises Limited,7(2),Nitin Trikha,30-Jun-2025 16:15,1184817,,0,0,0,0,Equity Shares,10000,546005,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184817_1474683_30062025041547_WEB.xml,-,Nil,0,781347,Equity Shares,10000,0.01,27-Jun-2025,27-Jun-2025,28-Jun-2025,Market Purchase,-,NSE,-
TREL,Transindia Real Estate Limited,7(2),Shashikiran Shetty,30-Jun-2025 15:55,1184815,,0,0,0,0,Equity Shares,9941,546003,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184815_1474651_30062025035541_WEB.xml,Promoters,153257011,62.38,333838,Equity Shares,153266952,62.38,27-Jun-2025,27-Jun-2025,27-Jun-2025,Market Purchase,-,NSE,-
CAMLINFINE,Camlin Fine Sciences Limited,7(2),Irshad J. Khan,30-Jun-2025 15:50,1184813,,0,0,0,0,Equity Shares,4750,546001,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184813_1474637_30062025035054_WEB.xml,-,47500,0.03,1056817,Equity Shares,42750,0.02,26-May-2025,27-May-2025,30-Jun-2025,Market Sale,-,NSE,-
INTLCONV,International Conveyors Limited,7(2),Elpro International Limited,30-Jun-2025 15:35,1184811,,0,0,0,0,Equity Shares,20000,545999,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184811_1474619_30062025033500_WEB.xml,Promoter Group,826019,1.3,1883302,Equity Shares,846019,1.33,25-Jun-2025,25-Jun-2025,26-Jun-2025,Market Purchase,-,NSE,-
ASHIANA,Ashiana Housing Limited,7(2),Sunil Vidyadhar Damle,30-Jun-2025 15:21,1184808,,0,0,0,0,Equity Shares,4050,545997,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184808_1474579_30062025032138_WEB.xml,-,17790,0.02,1408936,Equity Shares,21840,0.02,26-Jun-2025,26-Jun-2025,27-Jun-2025,Market Purchase,-,NSE,-
ASHIANA,Ashiana Housing Limited,7(2),Sunil Vidyadhar Damle,30-Jun-2025 15:20,1184807,,0,0,0,0,Equity Shares,4050,545996,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184807_1474575_30062025032049_WEB.xml,-,17790,0.02,1408936,Equity Shares,21840,0.02,26-Jun-2025,26-Jun-2025,27-Jun-2025,Market Purchase,-,NSE,-
QUICKHEAL,Quick Heal Technologies Limited,7(2),Kailash Katkar,30-Jun-2025 14:53,1184805,,0,0,0,0,Equity Shares,2725000,545994,Pledge Revoke,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184805_1474514_30062025025307_WEB.xml,Promoters,7853473,14.54,970917500,Equity Shares,7853473,14.54,25-Jun-2025,25-Jun-2025,27-Jun-2025,-,-,NA,-
JSWENERGY,JSW Energy Limited,7(2),JSW Energy Employees Welfare Trust,30-Jun-2025 14:48,1184803,,0,0,0,0,Equity Shares,260,545992,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184803_1474509_30062025024822_WEB.xml,Other,2384658,0.14,132453,Equity Shares,2384398,0.14,25-Jun-2025,25-Jun-2025,27-Jun-2025,Market Sale,-,NSE,-
MAHSEAMLES,Maharashtra Seamless Limited,7(2),Odd & Even Trades & Finance Limited,30-Jun-2025 14:47,1184801,,0,0,0,0,Equity Shares,37500,545990,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184801_1474504_30062025024659_WEB.xml,Promoter Group,23599000,17.61,28594991,Equity Shares,23636500,17.64,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
MAHSEAMLES,Maharashtra Seamless Limited,7(2),Amruit Promoters and Finance LLP,30-Jun-2025 14:47,1184801,,0,0,0,0,Equity Shares,42100,545988,Sell,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184801_1474504_30062025024659_WEB.xml,Promoter Group,42100,0.03,32031201,Equity Shares,Nil,0,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Sale,-,NSE,-
MAHSEAMLES,Maharashtra Seamless Limited,7(2),Brahmadev Holding and Trading Limited,30-Jun-2025 14:47,1184801,,0,0,0,0,Equity Shares,8000,545989,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184801_1474504_30062025024659_WEB.xml,Promoter Group,11759984,0,6098959,Equity Shares,11767984,-,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,NSE,-
DHRUV,Dhruv Consultancy Services Limited,7(2),Pandurang B Dandawate,30-Jun-2025 13:23,1184794,,0,0,0,0,Equity Shares,200,545981,Buy,-,https://nsearchives.nseindia.com/corporate/xbrl/IT_1184794_1474424_30062025012334_WEB.xml,Promoters,4042111,21.31,12712,Equity Shares,4042311,21.31,27-Jun-2025,27-Jun-2025,30-Jun-2025,Market Purchase,-,BSE,-
